t / s;I / A
3481703655.925588;129.984000
3481703655.934588;129.978000
3481703655.947589;129.979000
3481703655.960589;129.979000
3481703655.967590;129.976000
3481703655.974590;129.979000
3481703655.984591;129.986000
3481703655.997591;129.981000
3481703656.004592;129.970000
3481703656.018593;129.970000
3481703656.025593;129.972000
3481703656.034594;129.978000
3481703656.049594;129.962000
3481703656.056595;129.973000
3481703656.065596;129.978000
3481703656.078596;129.966000
3481703656.085597;129.978000
3481703656.097598;129.966000
3481703656.109598;129.973000
3481703656.115598;129.975000
3481703656.127599;129.976000
3481703656.138600;129.981000
3481703656.145600;129.964000
3481703656.156600;129.968000
3481703656.167602;129.964000
3481703656.178602;129.983000
3481703656.185602;129.975000
3481703656.197603;129.989000
3481703656.209604;129.977000
3481703656.216604;129.986000
3481703656.230605;129.968000
3481703656.241606;129.981000
3481703656.252606;129.974000
3481703656.263607;129.980000
3481703656.275608;129.979000
3481703656.286608;129.981000
3481703656.297609;129.964000
3481703656.309609;129.973000
3481703656.321610;129.978000
3481703656.332611;129.977000
3481703656.343611;129.988000
3481703656.352612;129.976000
3481703656.358613;129.975000
3481703656.364613;129.974000
3481703656.375613;129.967000
3481703656.387614;129.978000
3481703656.394614;129.979000
3481703656.405615;129.971000
3481703656.417616;129.975000
3481703656.424616;129.960000
3481703656.435616;129.986000
3481703656.446617;129.967000
3481703656.458618;129.986000
3481703656.465619;129.964000
3481703656.477619;129.974000
3481703656.488620;129.963000
3481703656.495620;129.981000
3481703656.506621;129.981000
3481703656.518621;129.972000
3481703656.524622;129.982000
3481703656.535623;129.977000
3481703656.547623;129.975000
3481703656.558624;129.975000
3481703656.565624;129.976000
3481703656.577625;129.969000
3481703656.588625;129.964000
3481703656.595626;129.988000
3481703656.606627;129.973000
3481703656.618627;129.974000
3481703656.624628;129.976000
3481703656.635628;129.972000
3481703656.647629;129.979000
3481703656.658629;129.974000
3481703656.664630;129.978000
3481703656.675631;129.979000
3481703656.686631;129.970000
3481703656.698632;129.977000
3481703656.704632;129.973000
3481703656.715633;129.973000
3481703656.727633;129.975000
3481703656.738634;129.976000
3481703656.744635;129.971000
3481703656.755635;129.969000
3481703656.767636;129.972000
3481703656.784636;129.968000
3481703656.797637;129.961000
3481703656.804638;129.973000
3481703656.815639;129.968000
3481703656.826639;129.982000
3481703656.838640;129.980000
3481703656.844640;129.968000
3481703656.855641;129.969000
3481703656.866642;129.976000
3481703656.877642;129.978000
3481703656.887642;129.976000
3481703656.898643;129.970000
3481703656.909644;129.959000
3481703656.919644;129.975000
3481703656.930645;129.982000
3481703656.941646;129.970000
3481703656.952646;129.989000
3481703656.964647;129.969000
3481703656.991649;129.980000
3481703656.997649;129.980000
3481703657.008649;129.976000
3481703657.015650;129.979000
3481703657.026650;129.984000
3481703657.037651;129.983000
3481703657.048652;129.969000
3481703657.054652;130.000000
3481703657.065653;129.986000
3481703657.076653;129.980000
3481703657.087654;129.975000
3481703657.094655;129.968000
3481703657.105655;129.980000
3481703657.116656;129.980000
3481703657.127656;129.976000
3481703657.133656;129.981000
3481703657.145657;129.973000
3481703657.153658;129.987000
3481703657.168659;129.986000
3481703657.173659;129.978000
3481703657.186660;129.975000
3481703657.199660;129.979000
3481703657.205661;129.972000
3481703657.218661;129.972000
3481703657.224662;129.979000
3481703657.237663;129.984000
3481703657.243663;129.968000
3481703657.255663;129.980000
3481703657.268664;129.975000
3481703657.274665;129.968000
3481703657.287665;129.974000
3481703657.293666;129.973000
3481703657.306666;129.982000
3481703657.314667;129.976000
3481703657.325667;129.959000
3481703657.335668;129.987000
3481703657.346669;129.972000
3481703657.358669;129.975000
3481703657.364670;129.972000
3481703657.377671;129.986000
3481703657.383671;129.978000
3481703657.394671;129.958000
3481703657.404672;129.966000
3481703657.415673;129.969000
3481703657.426673;129.964000
3481703657.437674;129.977000
3481703657.446674;129.969000
3481703657.455675;129.980000
3481703657.465676;129.973000
3481703657.475676;129.973000
3481703657.485677;129.983000
3481703657.495677;129.981000
3481703657.508678;129.983000
3481703657.517679;129.974000
3481703657.527679;129.975000
3481703657.537680;129.966000
3481703657.547680;129.974000
3481703657.557681;129.994000
3481703657.567681;129.966000
3481703657.577682;129.982000
3481703657.587683;129.967000
3481703657.597683;129.980000
3481703657.606684;129.969000
3481703657.616684;129.975000
3481703657.627685;129.988000
3481703657.633685;129.971000
3481703657.644686;129.964000
3481703657.653687;129.972000
3481703657.664687;129.971000
3481703657.675688;129.974000
3481703657.686688;129.977000
3481703657.697689;129.986000
3481703657.703689;129.965000
3481703657.714690;129.974000
3481703657.725690;129.968000
3481703657.734691;129.985000
3481703657.743691;129.974000
3481703657.753692;129.973000
3481703657.764693;129.987000
3481703657.775693;129.969000
3481703657.786694;129.975000
3481703657.797695;129.965000
3481703657.803695;129.973000
3481703657.813695;129.966000
3481703657.824696;129.986000
3481703657.835697;129.977000
3481703657.847698;129.971000
3481703657.853698;129.984000
3481703657.864698;129.964000
3481703657.875699;129.982000
3481703657.886700;129.974000
3481703657.897700;129.977000
3481703657.903701;129.983000
3481703657.914701;129.964000
3481703657.925702;129.976000
3481703657.936703;129.977000
3481703657.947703;129.984000
3481703657.953703;129.965000
3481703657.963704;129.976000
3481703657.974705;129.972000
3481703657.988706;129.976000
3481703657.994706;129.981000
3481703658.006707;129.961000
3481703658.017707;129.985000
3481703658.023707;129.977000
3481703658.033708;129.976000
3481703658.043709;129.987000
3481703658.053709;129.978000
3481703658.063710;129.977000
3481703658.072711;129.974000
3481703658.086711;129.977000
3481703658.095712;129.969000
3481703658.104712;129.967000
3481703658.113713;129.986000
3481703658.126713;129.973000
3481703658.134714;129.976000
3481703658.143714;129.956000
3481703658.159715;129.988000
3481703658.168716;129.968000
3481703658.178716;129.992000
3481703658.188717;129.979000
3481703658.198718;129.981000
3481703658.208718;129.974000
3481703658.217719;129.971000
3481703658.225719;129.984000
3481703658.233719;129.969000
3481703658.243720;129.965000
3481703658.254721;129.967000
3481703658.264721;129.977000
3481703658.274722;129.976000
3481703658.285723;129.966000
3481703658.295723;129.979000
3481703658.306724;129.962000
3481703658.312724;129.987000
3481703658.323725;129.973000
3481703658.334725;129.978000
3481703658.345726;129.969000
3481703658.355727;129.971000
3481703658.366727;129.973000
3481703658.376728;129.968000
3481703658.382728;129.977000
3481703658.392729;129.972000
3481703658.403729;129.982000
3481703658.414730;123.226000
3481703658.425731;47.007000
3481703658.434731;32.927000
3481703658.444732;126.715000
3481703658.453732;139.978000
3481703658.463733;140.100000
3481703658.472733;140.150000
3481703658.482734;140.151000
3481703658.492734;140.121000
3481703658.503735;140.097000
3481703658.514736;140.057000
3481703658.524736;140.025000
3481703658.534737;140.006000
3481703658.544737;139.986000
3481703658.554738;139.969000
3481703658.565739;139.949000
3481703658.575739;139.957000
3481703658.584740;139.938000
3481703658.593740;139.925000
3481703658.603741;139.907000
3481703658.614741;139.920000
3481703658.623742;139.920000
3481703658.634743;139.916000
3481703658.645743;139.901000
3481703658.654744;139.904000
3481703658.664744;139.903000
3481703658.675745;139.887000
3481703658.686746;139.892000
3481703658.695746;139.896000
3481703658.705747;139.892000
3481703658.715747;139.893000
3481703658.726748;139.884000
3481703658.736748;139.898000
3481703658.743749;139.889000
3481703658.754749;139.899000
3481703658.765750;139.881000
3481703658.777750;139.889000
3481703658.787751;139.898000
3481703658.799752;139.882000
3481703658.811753;139.876000
3481703658.823753;139.877000
3481703658.833754;139.883000
3481703658.843754;139.889000
3481703658.853755;139.872000
3481703658.864756;139.883000
3481703658.880756;139.886000
3481703658.886757;139.880000
3481703658.893757;139.872000
3481703658.904758;139.865000
3481703658.915759;139.876000
3481703658.927759;139.878000
3481703658.933760;139.876000
3481703658.944760;139.872000
3481703658.955761;139.868000
3481703658.966762;139.862000
3481703658.972762;139.850000
3481703658.983762;139.842000
3481703658.994763;139.859000
3481703659.005764;139.842000
3481703659.016764;139.831000
3481703659.030765;139.823000
3481703659.036766;139.828000
3481703659.046766;139.827000
3481703659.056767;139.812000
3481703659.062767;139.809000
3481703659.076768;139.810000
3481703659.082768;139.793000
3481703659.092769;139.781000
3481703659.102769;139.779000
3481703659.112770;139.791000
3481703659.126770;139.786000
3481703659.137771;139.792000
3481703659.142772;139.783000
3481703659.152772;139.792000
3481703659.163773;139.785000
3481703659.174773;139.785000
3481703659.185774;139.786000
3481703659.194775;139.786000
3481703659.203775;139.782000
3481703659.213776;139.787000
3481703659.223776;139.801000
3481703659.232777;139.808000
3481703659.242777;139.793000
3481703659.256778;139.794000
3481703659.265779;139.788000
3481703659.275779;139.808000
3481703659.281779;139.805000
3481703659.292780;139.806000
3481703659.305781;139.806000
3481703659.314781;139.797000
3481703659.323782;139.796000
3481703659.332782;139.798000
3481703659.342783;139.791000
3481703659.352784;139.793000
3481703659.361784;139.793000
3481703659.376785;139.795000
3481703659.386786;139.792000
3481703659.394786;139.797000
3481703659.402786;139.792000
3481703659.417787;139.802000
3481703659.425788;139.798000
3481703659.433788;139.803000
3481703659.442789;139.795000
3481703659.452789;139.801000
3481703659.461790;139.788000
3481703659.472790;139.801000
3481703659.484791;139.814000
3481703659.494792;139.805000
3481703659.503792;139.796000
3481703659.512793;139.803000
3481703659.525794;139.805000
3481703659.534794;139.801000
3481703659.543795;139.802000
3481703659.552795;139.792000
3481703659.562796;139.813000
3481703659.572796;139.796000
3481703659.582797;139.796000
3481703659.591797;139.794000
3481703659.605798;139.811000
3481703659.615798;139.796000
3481703659.624799;139.798000
3481703659.634799;139.799000
3481703659.644800;139.793000
3481703659.653801;139.796000
3481703659.663801;139.789000
3481703659.672802;139.796000
3481703659.682802;139.796000
3481703659.693803;139.800000
3481703659.704803;139.802000
3481703659.714804;139.797000
3481703659.723805;139.800000
3481703659.732805;139.804000
3481703659.742806;139.806000
3481703659.752806;139.812000
3481703659.763807;139.801000
3481703659.775808;139.795000
3481703659.781808;139.806000
3481703659.791809;139.797000
3481703659.805809;139.795000
3481703659.814810;139.797000
3481703659.823811;139.794000
3481703659.833811;139.799000
3481703659.843812;139.805000
3481703659.854812;139.799000
3481703659.864813;139.799000
3481703659.875813;139.792000
3481703659.887814;139.800000
3481703659.893815;139.786000
3481703659.904815;139.803000
3481703659.915816;139.800000
3481703659.925817;139.811000
3481703659.934817;139.802000
3481703659.944818;139.799000
3481703659.953818;139.796000
3481703659.964818;139.800000
3481703659.974819;139.809000
3481703659.985820;139.778000
3481703659.991820;139.797000
3481703660.001821;139.798000
3481703660.018822;139.805000
3481703660.027822;139.789000
3481703660.037823;139.805000
3481703660.063824;139.803000
3481703660.073825;139.792000
3481703660.083826;139.800000
3481703660.092826;139.805000
3481703660.102827;139.792000
3481703660.112827;139.811000
3481703660.121828;139.801000
3481703660.135828;139.807000
3481703660.145829;139.795000
3481703660.154829;139.787000
3481703660.163830;139.794000
3481703660.172831;139.796000
3481703660.182831;139.788000
3481703660.193832;139.798000
3481703660.202832;139.795000
3481703660.213833;139.796000
3481703660.222833;139.794000
3481703660.231834;139.802000
3481703660.245835;139.791000
3481703660.255835;139.800000
3481703660.264836;139.799000
3481703660.276836;139.797000
3481703660.282837;139.794000
3481703660.291837;139.799000
3481703660.305838;139.795000
3481703660.314838;139.810000
3481703660.323839;139.794000
3481703660.332839;139.807000
3481703660.342840;139.802000
3481703660.351840;139.805000
3481703660.364841;139.805000
3481703660.374842;139.799000
3481703660.384842;139.794000
3481703660.394843;139.805000
3481703660.404844;139.808000
3481703660.416844;139.799000
3481703660.423845;139.792000
3481703660.433846;139.798000
3481703660.443846;139.788000
3481703660.452847;139.796000
3481703660.461847;139.809000
3481703660.474848;139.789000
3481703660.483848;139.796000
3481703660.492849;139.801000
3481703660.502849;139.804000
3481703660.513850;139.804000
3481703660.524850;139.802000
3481703660.535851;139.789000
3481703660.545852;139.812000
3481703660.555852;139.813000
3481703660.561853;139.789000
3481703660.573853;139.798000
3481703660.584854;139.811000
3481703660.594855;139.801000
3481703660.604855;139.804000
3481703660.614856;139.801000
3481703660.623856;139.807000
3481703660.633857;139.816000
3481703660.643857;139.803000
3481703660.653858;139.800000
3481703660.662858;139.810000
3481703660.672859;139.804000
3481703660.681859;139.793000
3481703660.691860;139.799000
3481703660.701861;139.795000
3481703660.713861;139.801000
3481703660.723862;139.801000
3481703660.733862;139.796000
3481703660.744863;139.802000
